Column1,id,geometry.coordinates,properties.location,properties.format,properties.categoryAlias,properties.market,properties.size,properties.designTemplateUrl,properties.description,properties.display.calculatedCpm,properties.display.views,cost-per-day,properties.numbers.total,properties.lat,properties.lng,zone_id
200,22897318,"[40.74, -74.007]","Meatpacking – 12th St b/w 9th Av & Washington St (High Line) With multi-street reads and unmatched exposure from the cobblestone plaza, this hand-painted wallscape is a well-known icon in the Meatpacking District. Perched next door to upscale shopping destinations and trendy restaurants such as STK and Serafina, this artistic signage is seen by thousands of bar-goers at popular nearby rooftops Restoration Hardware and Gansevoort Rooftop. This neighborhood’s fashion scene is growing with luxury brands such as Louis Vuitton, Hermes, and Loro Piana opening boutiques within eyeshot of this unique wallscape.",Walls,Billboard Wall (Print),"New York, NY",21' H x 21' W,https://www.billboardsin.com/design/Wallscapes-21-00x21-00-Foot,"With multi-street reads and unmatched exposure from the cobblestone plaza, this hand-painted wallscape is a well-known icon in the Meatpacking District. Perched next door to upscale shopping destinations and trendy restaurants such as STK and Serafina, this artistic signage is seen by thousands of bar-goers at popular nearby rooftops Restoration Hardware and Gansevoort Rooftop. This neighborhood�s fashion scene is growing with luxury brands such as Louis Vuitton, Hermes, and Loro Piana opening boutiques within eyeshot of this unique wallscape.",548,194664,"3,810",106675.53,40.74,-74.007,158
12,22466073,"[40.717624, -74.003588]","Tribeca; Broadway, @ Corner of Franklin Street",Windowscape,Billboard Wall (Print),"New York, NY",15' x 100',https://www.billboardsin.com/design/Windowscape-15-00x100-00-Foot,"Introducing this unique, arch style display in Tribeca. The expansive windows span across the busy intersection on Broadway and Franklin Street in the hip and trendy Tribeca area. Nine ( 9 ) tall arched window displays dominate the corner and take over the street. This chic neighborhood is steps from Soho; and its know for its trendy shopping and celebrity spotting. Yes! Its that kind of neighborhood, this is the ultimate cool factor and luxury feel! Get noticed!",125.21,855976,"3,828",107175,40.717624,-74.003588,231
72,22441157,"[40.721476, -73.999953]","Broadway @ Broome St in Soho, Manhattan",Windowscape,Billboard Wall (Print),"New York, NY",50' h x 10' w,https://www.billboardsin.com/design/Windowscape-50-00x10-00-Foot,"Broadway @ Broome St in Soho, Manhattan",38.47,2800000,"3,847",107725,40.721476,-73.999953,144
673,22441158,"[40.738705, -73.995648]","6th Ave @ W 16th St in Chelsea/Flatiron, Manhattan",Windowscape,Billboard Wall (Print),"New York, NY",50' h x 10' w,https://www.billboardsin.com/design/Windowscape-50-00x10-00-Foot,"6th Ave @ W 16th St in Chelsea/Flatiron, Manhattan",32.37,3380000,"3,907",109405,40.738705,-73.995648,234
462,22405858,"[40.76024, -73.97371]",Madison Avenue; Corner of East 54th Street,Windowscape,Billboard Wall (Print),"New York, NY",11' x 100',https://www.billboardsin.com/design/Windowscape-11-00x60-00-Foot,"<p>Seven Outdoor is proud to introduce this one-of-a-kind, Park Avenue spectacular. Located down the block from the Apple Store at the busy corner of Park Avenue and East 59th Street. The traffic down this block is tremendous. Located steps from The Plaza, Central Park and 57th Street shopping; all eyes are on this spectacular. High fashion shops are down the block on Madison Avenue with Balenciaga, Celine, Bape a few feet away.</p>",66.71,1702984,"4,057",113600,40.76024,-73.97371,161
419,22405871,"[40.732615, -74.003268]",7th Avenue South; Corner of Barrow Street,Windowscape,Billboard Wall (Print),"New York, NY",12' x 125',https://www.billboardsin.com/design/Windowscape-12-00x125-00-Foot,"Windowscape - New York County, New York 
<b>Primary Artery:</b> 7th Avenue South",71.33,1610020,"4,102",114850,40.732615,-74.003268,249
98,22556059,"[40.72376, -74.007759]","Hudson Street @ Canal Street in Soho, Manhattan",Digital Street Furniture,Billboard Wall (Digital),"New York, NY",9.5 x 4.75 (2 screens),https://www.billboardsin.com/design/DigitalWalls-NaNxNaN-null,Canal Street & Hudson Street @ Holland Tunnel Entrance,,0,"4,200",117600,40.72376,-74.007759,125
185,22368966,"[40.7563, -73.9871]",3rd Avenue and 50th Street,Bulletins,Billboard (Print),"New York, NY",25' x 25',https://www.billboardsin.com/design/PermanentBulletins-25-00x25-00-Foot,"Bulletins - New York County, New York<br /><b>Primary Artery:</b> 3RD AVE N/O 50TH STREET",57.56,2136908,"4,393",123006.26,40.7563,-73.9871,230
634,22994194,"[40.72667, -73.99391]",LAFAYETTE ST & BOND ST,Walls,Billboard Wall (Print),"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",15.8' x 38',https://www.billboardsin.com/design/Wallscapes-20-00x37-50-Foot,"Walls - New York County, NY<br /><b>Primary Artery:</b> LAFAYETTE STREET",77.1,1633048,"4,497",125912.61,40.72667,-73.99391,114
162,22111893,"[40.72502, -73.998227]","Soho, Mercer b/w W. Houston & Prince",Windowscape,Billboard Wall (Print),"New York, NY",20' x 30',https://www.billboardsin.com/design/Wallscapes-20-00x30-00-Foot,One of a kind Storefront Display on Mercer Street right next store to the Versace Soho flagship store and Steps from Dolce Gabana&#39;s Soho Store. This blocks is filled with pedestrian and vehicular traffic in a very high fashion centric location. The large windowed storefront boast a high impact display and takes over the block. Aside from Versace the display is across the street from Balenciaga and steps from Prada flagship in Soho. This advertising opportunity doesn&#39;t come around often. A true Soho Gem! ,222.75,576648,"4,588",128450,40.72502,-73.998227,211
514,22255200,"[40.742, -74.005]",W 16th St & 9th Ave,Walls,Billboard Wall (Print),"New York, NY",30' H x 40' W,https://www.billboardsin.com/design/Wallscapes-30-00x40-00-Foot,"This double wallscape duo is located in the Meatpacking District, one of Manhattan�s hottest neighborhoods known for its high-end retail, upscale boutiques, and swanky bars & nightlife that are worth the wait. These cant-miss wallscapes are located on the side of Chelsea Market, an iconic culinary destination, and directly beneath and across the street are neighborhood hot spots Buddakan, Tao Downtown, and Catch Steak.",109.25,1202008,"4,690",131324,40.742,-74.005,68
583,22964985,"[40.723, -73.997]","Spring St @ Lafayette St in Soho, Manhattan",Windowscape,Billboard Wall (Print),"New York, NY",20' h x 8' w,https://www.billboardsin.com/design/Windowscape-20-00x8-00-Foot,"Spring St @ Lafayette St in Soho, Manhattan",59,2380000,"5,015",140410,40.723,-73.997,144
551,22255188,"[40.726, -74.006]",Varick St b/w Spring St & Dominick St,Walls,Billboard Wall (Print),"New York, NY",47' H x 17' W,https://www.billboardsin.com/design/Wallscapes-47-00x17-00-Foot,"This package of (2) premium static signs truly make a statement on the busy Varick St which feeds into the Holland Tunnel and lower Manhattan. The Holland Tunnel serves over a million monthly vehicles and the neighborhood is home to popular hotels and high-end residential towers at the crossroads of West Village, SoHo, and Tribeca. Across the street is The Walt Disney Company�s brand new 1.2 million square foot headquarters, which will soon be home to offices, studios, and street-level retail space.",62.98,2257996,"5,079",142214.49,40.726,-74.006,125
83,22466050,"[40.74942, -73.98632]",Midtown; Triple Level Display on 34th between 5th & 6th Avenue,Windowscape,Billboard Wall (Print),"New York, NY",45' x 25,https://www.billboardsin.com/design/Windowscape-45-00x25-00-Foot,"Windowscape - New York County, New York<br /><b>Primary Artery:</b> 34th St",91.58,1570588,"5,137",143831.25,40.74942,-73.98632,164
17,22634314,"[40.742, -74.007]","Meatpacking – 14th St & Washington St (High Line) This A+ wallscape is located in the heart of the Meatpacking District with one of the longest reads in the neighborhood, visible as far east as 8th Avenue. This unit is well-positioned along beautifully cobblestoned 14th Street and is surrounded by a variety of high end retail, hotels, restaurants, and nightlife destinations. This uniquely shaped wallscape is also sandwiched between the High Line to the west, the Apple Store to the east, Chelsea Market & Google to the north, and SoHo House & Gansevoort Hotel to the south. This is a landmark location for any brand looking to reach an affluent, trendsetting audience that lives, works, and plays in this one-of-a-kind neighborhood.",Walls,Billboard Wall (Print),"New York, NY",40' H x 30' W,https://www.billboardsin.com/design/Wallscapes-40-00x30-00-Foot,"This A+ wallscape is located in the heart of the Meatpacking District with one of the longest reads in the neighborhood, visible as far east as 8th Avenue. This unit is well-positioned along beautifully cobblestoned 14th Street and is surrounded by a variety of high end retail, hotels, restaurants, and nightlife destinations. This uniquely shaped wallscape is also sandwiched between the High Line to the west, the Apple Store to the east, Chelsea Market & Google to the north, and SoHo House & Gansevoort Hotel to the south. This is a landmark location for any brand looking to reach an affluent, trendsetting audience that lives, works, and plays in this one-of-a-kind neighborhood.",115.13,1255596,"5,163",144559.4,40.742,-74.007,68
273,22437864,"[40.72149, -74.006655]","Hudson Street @ Canal Street in Soho, Manhattan",Other,Billboard Wall (Digital),"New York, NY",9.5 x 4.75 (2 screens),https://www.billboardsin.com/design/DigitalWalls-NaNxNaN-null,Canal Street & Hudson Street @ Holland Tunnel Entrance,,0,"5,200",145600,40.72149,-74.006655,231
271,22387566,"[40.750125, -73.982972]","5th Ave @ E 37th Street in Midtown, Manhattan",Windowscape,Billboard Wall (Print),"New York, NY",8 x 8,https://www.billboardsin.com/design/Windowscape-8-00x8-00-Foot,"5th Ave @ E 37th Street in Midtown, Manhattan",28.25,5600000,"5,651",158224,40.750125,-73.982972,170
671,22314323,"[40.706528, -74.010025]",On Wall St between Broad and William St,Windowscape,Billboard Wall (Print),"New York, NY","27' h x 21'5"" w",https://www.billboardsin.com/design/Wallscapes-27-00x21-42-Foot,"<div>
	Wall Street is an eight-block-long street running roughly northwest to southeast from Broadway to South Street, at the East River,</div>
<div>
	in the Financial District of Lower Manhattan in NYC. Anchored by Wall Street, New York City is one of the most economically</div>
<div>
	powerful city and the leading financial center of the world, and the city is home to the world&#39;s two largest stock exchanges, the</div>
<div>
	New York Stock Exchange and NASDAQ. Several other major exchanges have or had headquarters in the Wall Street area,</div>
<div>
	including the New York Mercantile Exchange, the New York Board of Trade, and the former American Stock Exchange.</div>
",160.37,1000000,"5,727",160368.07,40.706528,-74.010025,87
761,22387568,"[40.752177, -73.985832]","6th Ave @ 38th St in Midtown, Manhattan",Windowscape,Billboard Wall (Print),"New York, NY",10 x 30,https://www.billboardsin.com/design/Windowscape-30-00x10-00-Foot,"6th Ave @ 38th St in Midtown, Manhattan",39.69,5600000,"7,938",222275,40.752177,-73.985832,164
525,22466038,"[40.75957, -73.97619]",Midtown; Triple Level Display on 5th Avenue between 51st & 52nd Street,Windowscape,Billboard Wall (Print),"New York, NY",40' x 20',https://www.billboardsin.com/design/Windowscape-40-00x20-00-Foot,"Windowscape - New York County, New York<br /><b>Primary Artery:</b> 5th Avenue",69.96,3363308,"8,404",235300,40.75957,-73.97619,161
770,22533594,"[40.75718, -73.99003]",42nd Street & 8th Avenue,Bulletins,Billboard (Print),"New York, NY","41'4"" x 143'5""",https://www.billboardsin.com/design/PermanentBulletins-38-00x130-00-Foot,"Bulletins - New York County, New York<br /><b>Primary Artery:</b> 42ND STREET",104.84,2606832,"9,761",273301.32,40.75718,-73.99003,48
518,22314322,"[40.706848, -74.010559]",Wall St Corner Broad St (Across NYSE) ,Windowscape,Billboard Wall (Print),"New York, NY",21' h x 11' w,https://www.billboardsin.com/design/Wallscapes-21-00x11-00-Foot,"<div>
	Sitting directly across from the New York Stock</div>
<div>
	Exchange (NYSE) these huge windows are seen</div>
<div>
	by over One Hundred Thousand people each day</div>
<div>
	and Millions every Month. Wall Street signifies the</div>
<div>
	financial and economic power across the world.</div>
<div>
	Immortalized in Film, TV, Literature, and even</div>
<div>
	Video Games, this iconic neighborhood has come</div>
<div>
	to symbolize an entire culture of prosperity. As a</div>
<div>
	New York City landmark, the JP Morgan</div>
<div>
	headquarters dominated the world financial scene</div>
<div>
	for nearly a century. This site is now</div>
<div>
	available for the first time as a flagship Advertising</div>
<div>
	opportunity to dominate the Financial District.</div>
",42.16,7000000,"10,541",295139.75,40.706848,-74.010559,87
521,22981336,"[40.746379, -73.983828]","Madison Ave @ 32nd St in Nomad, Manahattan",Windowscape,Billboard Wall (Print),"New York, NY",30 x 125,https://www.billboardsin.com/design/Windowscape-30-00x125-00-Foot,"Madison Ave @ 32nd St in Nomad, Manahattan",92.84,3500000,"11,605",324937.5,40.746379,-73.983828,164
95,22965736,"[40.762109, -73.96815]","3rd Ave @ E 59th St in Midtown, Manhattan",Windowscape,Billboard Wall (Print),"New York, NY",50 x 150,https://www.billboardsin.com/design/Windowscape-150-00x50-00-Foot,"3rd Ave @ E 59th St in Midtown, Manhattan",126.24,4000000,"18,035",504975,40.762109,-73.96815,162
